"version","generated_at","figure","category","purpose","original_path","original_relative_path","fixed_path","fixed_relative_path","size_bytes","sha256","fixed_status","fixed_method","note"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.pdf","3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.pdf","31762","B915BE3EB6D9AF6F64056142942AE149867E82A42FEA6DA1D48073C636CF2F13","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.png","3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_21_2026-02-11.png","199932","0ED72AE0F1F4A6C47FDF0C7F6D8B451D669BD390A7AA4F3A89A002B16C46478B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.pdf","3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.pdf","31762","9AA7959FA6CF8CABB4C08897F477C83B776D433B8067B62A8E214A3FB13E86E0","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.png","3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_22_2026-02-12.png","199932","0ED72AE0F1F4A6C47FDF0C7F6D8B451D669BD390A7AA4F3A89A002B16C46478B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.pdf","3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.pdf","31762","544E9CD98AF3CBBC1B9F81AF3DE1E3D0EE022F9521ED963A7B559B99E0D7FB32","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.png","3_results\04_scrna\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_v3_0_23_2026-02-12.png","199932","0ED72AE0F1F4A6C47FDF0C7F6D8B451D669BD390A7AA4F3A89A002B16C46478B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_3_0_16_2026-02-09.pdf","3_results\04_scrna\Fig7C_10x_ModuleScore_3_0_16_2026-02-09.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_3_0_16_2026-02-09.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_3_0_16_2026-02-09.pdf","100998","1DB3123AEE4813F1B8F0AA11538E11959AB2589F2A7F5A0EB030E9BF2F0C8059","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_3_0_18_2026-02-10.pdf","3_results\04_scrna\Fig7C_10x_ModuleScore_3_0_18_2026-02-10.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_3_0_18_2026-02-10.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_3_0_18_2026-02-10.pdf","100998","7AFF31BD40574D7000E9DE783EA8BB3DEC04FA90DFDC6054D45CC8225AFD159A","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.pdf","3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.pdf","116808","9824EDAB112C88039D94BA9866542F468AF79C0CFF635FD0C3463496F2B3BA1B","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.png","3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_21_2026-02-11.png","256604","85AE19C6CF92078566DC7BB0432FF86A2992612F1DB587299687BF0D333D8A23","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.pdf","3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.pdf","116774","C0BF9DC804BA964D1709443E9D0F38F88F7BF251702C3F74A651F6EB07B18171","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.png","3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_22_2026-02-12.png","287163","A7E9ACBCEA21406261FEC799D1B5FE70D20D4FD4DCDAB24D9373B1A87EDA8772","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.pdf","3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.pdf","116774","0125C6044F718562E53D42234D4336EE44FED5C9FE3C5FEE1F7056F950E256CB","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.png","3_results\04_scrna\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_10x_ModuleScore_v3_0_23_2026-02-12.png","287163","A7E9ACBCEA21406261FEC799D1B5FE70D20D4FD4DCDAB24D9373B1A87EDA8772","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_3_0_16_2026-02-09.pdf","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_3_0_16_2026-02-09.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_3_0_16_2026-02-09.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_3_0_16_2026-02-09.pdf","112313","E816AF5A44EC9344F9864D7CB5B1B12728386CA55E6BBC291866D13FE8950581","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_3_0_18_2026-02-10.pdf","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_3_0_18_2026-02-10.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_3_0_18_2026-02-10.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_3_0_18_2026-02-10.pdf","112313","6758ED5F0AE24486A4E8E0BBABDAFC7BBAD9890400660B917972B971B1E67FF8","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.pdf","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.pdf","118204","7B4D96F820B793F77CAE71B64755B3C02EEE0AD5886114F1B544268DEE58ED54","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.png","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_21_2026-02-11.png","231465","BD5437CDA1BC8AB375A7C0B07D13DA55F3515D177346C58C1C30535643F37C27","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.pdf","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.pdf","122582","0E3C7680382D8C66AE413CB32FA6E86A290D8F92AD7D3AA6E102D9D3B9F01B87","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.png","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_22_2026-02-12.png","267235","E71CAA45F0A1F19745AFFA58A44592158F252699A89C5C33DE8E518DCC6F6F6F","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.pdf","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.pdf","122582","AA01B2796BA2CA03CDEC3A19EDC9323FD2795E7A6FF64F39536FEB11942769FB","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.png","3_results\04_scrna\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\Fig7C_smartseq2_ModuleScore_v3_0_23_2026-02-12.png","267235","E71CAA45F0A1F19745AFFA58A44592158F252699A89C5C33DE8E518DCC6F6F6F","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:25","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_2026-02-09.rds","3_results\04_scrna\GSE146771_10x_cellchat_2026-02-09.rds","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_2026-02-09.rds","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_2026-02-09.rds","162566987","165FDCB9EFB21F7EEC0E3A41816F9AA203532A0C0E1B4401A0D7412122644841","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:24","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_2026-02-10.rds","3_results\04_scrna\GSE146771_10x_cellchat_2026-02-10.rds","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_2026-02-10.rds","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_2026-02-10.rds","162566989","F9F1B61653C64649BF4C57D5642C91C9E40F5F06792619C209595A6BA63AB2A9","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_2026-02-08.tsv","15","708A72D8EB209E69A0050F582280E720F63045319936320FEBD868464576395E","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_13_2026-02-08.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_13_2026-02-08.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_13_2026-02-08.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_13_2026-02-08.tsv","15","708A72D8EB209E69A0050F582280E720F63045319936320FEBD868464576395E","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_14_2026-02-09.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_14_2026-02-09.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_14_2026-02-09.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_14_2026-02-09.tsv","15","708A72D8EB209E69A0050F582280E720F63045319936320FEBD868464576395E","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_18_2026-02-10.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_18_2026-02-10.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_18_2026-02-10.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_18_2026-02-10.tsv","172","03A1AB5A2E9C2BDAA2B17EBA348D2565C87570B644F162618C54D5BDA698C995","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_21_2026-02-11.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_21_2026-02-11.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_21_2026-02-11.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_21_2026-02-11.tsv","178","FB740D5CA06A9F0FBE3510870F3F619A3262D17395D44BC39FF4A4D71C9546BB","fixed","copy","Matched 3_results\04_scrna\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:16:28","Figure_6","scrna_results","Single-cell RNA-seq result/source tables","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_22_2026-02-12.tsv","3_results\04_scrna\GSE146771_10x_cellchat_group_counts_v3_0_22_2026-02-12.tsv","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_22_2026-02-12.tsv","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\scrna_results\GSE146771_10x_cellchat_group_counts_v3_0_22_2026-02-12.tsv","178","FB740D5CA06A9F0FBE3510870F3F619A3262D17395D44BC39FF4A4D71C9546BB","fixed","copy","Matched 3_results\04_scrna\*"
